value,optlen,family,mode,size,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,17,,,,,,,,,0,,,0,,,,,,23406336,,9,,,,,,,,,,,123659817,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,17,,,,,,,,,0,,,0,,,,,,23406336,,0,,,,,,,,,,,123667733,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,123671379,,,0,,,,,,,,
,,,,,,,,,,syscall_getpid,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,30,,,,,,,,,0,,,0,,,,,,,,15137,,,,,,,,,,,123685494,,,0,,,,,,,,
,,,438,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,6,,,,,,/etc/resolv.conf,,,,,123692994,,,0,,,,524288,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,17,,,,,,,,,0,,,0,,,,,,23406336,,127,,,,,,,,,,,123705233,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,17,,,,,,,,,0,,,0,,,,,,23406336,,0,,,,,,,,,,,123718775,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,123722108,,,0,,,,,,,,
,,,438,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,6,,,,,,/etc/hosts,,,,,123786066,,,0,,,,524288,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,17,,,,,,,,,0,,,0,,,,,,23406336,,128,,,,,,,,,,,123804399,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,17,,,,,,,,,0,,,0,,,,,,23406336,,0,,,,,,,,,,,123838670,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,123845337,,,0,,,,,,,,
,,,,,,,,,,syscall_setresuid,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,4294967295,,,,,,,,,,0,,,169,,4294967295,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,92230520083013,,4294967295,0,,,,,,,,
,,,,,,,,,,syscall_setresgid,,,,,0,,14016605964,,,sudoTracing.sh,4294967295,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,171,,,,,4294967295,,,,0,,,0,,,,,,,,0,,,,,,,,4294967295,,,92230520088065,,,0,,,,,,,,
,,,,,,,,,,syscall_setgroups,,,,,0,,14016605964,,,sudoTracing.sh,,23356292,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,167,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,92230520140929,,,0,,,,,,,1,
,,,,,,,,,,syscall_setresuid,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,4294967295,,,,,,,,,,0,,,169,,4294967295,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,92230520176137,,4294967295,0,,,,,,,,
,,,,,,,,,,syscall_setresgid,,,,,0,,14016605964,,,sudoTracing.sh,4294967295,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,171,,,,,4294967295,,,,0,,,0,,,,,,,,0,,,,,,,,4294967295,,,92230520180044,,,0,,,,,,,,
,,,,,,,,,,syscall_setgroups,,,,,0,,14016605964,,,sudoTracing.sh,,23356292,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,167,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,92230520199835,,,0,,,,,,,1,
,,1,,,,,,,,syscall_socket,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,526337,,,,,,0,,,231,,,,,,,,,0,,,0,,,,,,,,6,,,,,,,,,,,92230520221033,,,0,,,,,,0,,
,,,,,,,,,,syscall_connect,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,233,,,,,,,,,0,,,0,,,,,,,,-2,,2123690016,,,,,,,,,92230520232387,,,0,,,,,110,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,124103408,,,0,,,,,,,,
,,1,,,,,,,,syscall_socket,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,526337,,,,,,0,,,231,,,,,,,,,0,,,0,,,,,,,,6,,,,,,,,,,,92230520274366,,,0,,,,,,0,,
,,,,,,,,,,syscall_connect,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,233,,,,,,,,,0,,,0,,,,,,,,-2,,2123690288,,,,,,,,,92230520281814,,,0,,,,,110,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,124146741,,,0,,,,,,,,
,,,438,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,6,,,,,,/etc/group,,,,,124185075,,,0,,,,524288,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,124278407,,,0,,,,,,,,
,,,,,,,,,,syscall_setresuid,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,4294967295,,,,,,,,,,0,,,169,,4294967295,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,92230520467126,,4294967295,0,,,,,,,,
,,,,,,,,,,syscall_setresgid,,,,,0,,14016605964,,,sudoTracing.sh,4294967295,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,171,,,,,4294967295,,,,0,,,0,,,,,,,,0,,,,,,,,4294967295,,,92230520471396,,,0,,,,,,,,
,,,438,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,6,,,,,,/etc/pam.d/sudo,,,,,124491948,,,0,,,,131072,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,17,,,,,,,,,0,,,0,,,,,,23406336,,95,,,,,,,,,,,124510229,,,0,,,,,,,,
,,,438,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,7,,,,,,/etc/pam.d/common-auth,,,,,124537885,,,0,,,,131072,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,17,,,,,,,,,0,,,0,,,,,,23410440,,1221,,,,,,,,,,,124556271,,,0,,,,,,,,
,,,19280,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/security/pam_unix.so,,,,,124641479,,,0,,,,524288,,,,
,,,,,,,,512,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123687448,,512,,,,,,,,,,,124655489,,,0,,,,,,,,
,,,,,,,,1040,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123686152,,1040,,,,,,,,,,,124666583,,,0,,,,,,,,
,,,,,,,,45,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123686096,,45,,,,,,,,,,,124672624,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,124777468,,,0,,,,,,,,
,,,8680,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/libcrypt.so.1,,,,,124813613,,,0,,,,524288,,,,
,,,1,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,8,,,,,,/etc/ld.so.cache,,,,,124827520,,,0,,,,524288,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,124842780,,,0,,,,,,,,
,,,0,,,,,,,syscall_access,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92230521007904,,,0,,,,,,,,
,,,8680,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/libcrypt.so.1,,,,,124888978,,,0,,,,524288,,,,
,,,,,,,,512,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123686776,,512,,,,,,,,,,,124901842,,,0,,,,,,,,
,,,,,,,,1120,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123685400,,1120,,,,,,,,,,,124909186,,,0,,,,,,,,
,,,,,,,,47,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123685344,,47,,,,,,,,,,,124915332,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,124982988,,,0,,,,,,,,
,,,19280,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/security/pam_deny.so,,,,,125461475,,,0,,,,524288,,,,
,,,,,,,,512,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123687448,,512,,,,,,,,,,,125474235,,,0,,,,,,,,
,,,,,,,,960,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123686232,,960,,,,,,,,,,,125481058,,,0,,,,,,,,
,,,,,,,,45,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123686176,,45,,,,,,,,,,,125495381,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,125546995,,,0,,,,,,,,
,,,19280,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/security/pam_permit.so,,,,,125839234,,,0,,,,524288,,,,
,,,,,,,,512,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123687448,,512,,,,,,,,,,,125854650,,,0,,,,,,,,
,,,,,,,,1000,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123686192,,1000,,,,,,,,,,,125861786,,,0,,,,,,,,
,,,,,,,,45,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123686136,,45,,,,,,,,,,,125866838,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,125923035,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,17,,,,,,,,,0,,,0,,,,,,23410440,,0,,,,,,,,,,,126006316,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,126020379,,,0,,,,,,,,
,,,438,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,7,,,,,,/etc/pam.d/common-account,,,,,126047566,,,0,,,,131072,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,17,,,,,,,,,0,,,0,,,,,,23410440,,1208,,,,,,,,,,,126063451,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,17,,,,,,,,,0,,,0,,,,,,23410440,,0,,,,,,,,,,,126117045,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,126121264,,,0,,,,,,,,
,,,438,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,7,,,,,,/etc/pam.d/common-session-noninteractive,,,,,126139493,,,0,,,,131072,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,17,,,,,,,,,0,,,0,,,,,,23410440,,1154,,,,,,,,,,,126153347,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,17,,,,,,,,,0,,,0,,,,,,23410440,,0,,,,,,,,,,,126213294,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,126217253,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,17,,,,,,,,,0,,,0,,,,,,23406336,,0,,,,,,,,,,,126222721,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,126227461,,,0,,,,,,,,
,,,438,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,6,,,,,,/etc/pam.d/other,,,,,126235430,,,0,,,,131072,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,6,,17,,,,,,,,,0,,,0,,,,,,23406336,,520,,,,,,,,,,,126249023,,,0,,,,,,,,
,,,438,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,7,,,,,,/etc/pam.d/common-auth,,,,,126272305,,,0,,,,131072,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,17,,,,,,,,,0,,,0,,,,,,23410440,,1221,,,,,,,,,,,126283763,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,17,,,,,,,,,0,,,0,,,,,,23410440,,0,,,,,,,,,,,126336315,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,126340273,,,0,,,,,,,,
,,,438,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,7,,,,,,/etc/pam.d/common-account,,,,,126357200,,,0,,,,131072,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,17,,,,,,,,,0,,,0,,,,,,23410440,,1208,,,,,,,,,,,126368346,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,17,,,,,,,,,0,,,0,,,,,,23410440,,0,,,,,,,,,,,126414491,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,126418293,,,0,,,,,,,,
,,,438,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,7,,,,,,/etc/pam.d/common-password,,,,,126435116,,,0,,,,131072,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,17,,,,,,,,,0,,,0,,,,,,23410440,,1440,,,,,,,,,,,126449491,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,17,,,,,,,,,0,,,0,,,,,,23410440,,0,,,,,,,,,,,126499856,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,126503553,,,0,,,,,,,,
,,,438,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,7,,,,,,/etc/pam.d/common-session,,,,,126520168,,,0,,,,131072,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,7,,17,,,,,,,,,0,,,0,,,,,,23410440,,1224,,,,,,,,,,,126533189,,,0,,,,,,,,
,,,19280,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/security/pam_systemd.so,,,,,126609855,,,0,,,,524288,,,,
,,,,,,,,512,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123687448,,512,,,,,,,,,,,126635376,,,0,,,,,,,,
,,,,,,,,1320,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123685872,,1320,,,,,,,,,,,126642303,,,0,,,,,,,,
,,,,,,,,51,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123685808,,51,,,,,,,,,,,126648501,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,126707771,,,0,,,,,,,,
,,,60912,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/librt.so.1,,,,,126757250,,,0,,,,524288,,,,
,,,1,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,8,,,,,,/etc/ld.so.cache,,,,,126771365,,,0,,,,524288,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,126786677,,,0,,,,,,,,
,,,0,,,,,,,syscall_access,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92230522951125,,,0,,,,,,,,
,,,60912,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/librt.so.1,,,,,126820948,,,0,,,,524288,,,,
,,,,,,,,512,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123686776,,512,,,,,,,,,,,126833760,,,0,,,,,,,,
,,,,,,,,1280,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123685240,,1280,,,,,,,,,,,126840375,,,0,,,,,,,,
,,,,,,,,47,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123685184,,47,,,,,,,,,,,126846625,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,126914281,,,0,,,,,,,,
,,,60912,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/libpam_misc.so.0,,,,,126937822,,,0,,,,524288,,,,
,,,0,,,,,,,syscall_access,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92230523097582,,,0,,,,,,,,
,,,60912,,,,,,,syscall_open,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,0,,,0,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/libpam_misc.so.0,,,,,126959124,,,0,,,,524288,,,,
,,,,,,,,512,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123686728,,512,,,,,,,,,,,126971989,,,0,,,,,,,,
,,,,,,,,1040,,syscall_read,,,,,0,,14016605964,,,sudoTracing.sh,,,,,976416,,,,,,,,,,,,,,,,,,,,,0,8,,17,,,,,,,,,0,,,0,,,,,,2123685432,,1040,,,,,,,,,,,126978291,,,0,,,,,,,,
